project_id,scheme,project_name,display_name,district,pbt,mukim,developer,category,house_type,units,price_min_rm,price_max_rm,status,progress_pct,expected_completion,completed_year,latitude,longitude,location_precision,source_id,source_date,verification,snapshot,record_scope,source_row,location_text,historical_match_ids,historical_match_note
LPHS25-C-045,Rumah Selangorku,Idaman Abadi,Idaman Abadi,Hulu Langat,MPKj,,Konsortium PNSB Construction Sdn. Bhd. (Dahulunya pemaju Tropicana Cheras Sdn. Bhd. (Dahulunya Dikenali Dijaya Property Sdn. Bhd.)),,,2059,,,Siap Dibina,100,,,,,lokasi/lot daripada masterlist LPHS; koordinat tidak disediakan,SRC-LPHS-RSKU-Q1-2025,2025-Q1,Masterlist LPHS Q1 2025 dibekalkan pengguna; rekod diekstrak terus daripada jadual sumber,2025-Q1,LPHS baseline,45,"Di Atas HSD 161797 Lot PT 38085 Dan HSD 161798 PT 38086, Mukim Bandar Batu 18 Semenyih, Daerah Hulu Langat, Selangor",,
LPHS25-C-046,Rumah Selangorku,Acacia Apartment,Acacia Apartment,Hulu Langat,MPKj,Semenyih,Mayland Venue Sdn. Bhd.,,,207,,,Siap Dibina,100,,,,,lokasi/lot daripada masterlist LPHS; koordinat tidak disediakan,SRC-LPHS-RSKU-Q1-2025,2025-Q1,Masterlist LPHS Q1 2025 dibekalkan pengguna; rekod diekstrak terus daripada jadual sumber,2025-Q1,LPHS baseline,46,"Di Atas Lot PT 35724 Mukim Semenyih, Daerah Hulu Langat.",,
LPHS25-C-047,Rumah Selangorku,,Projek Perancangan MPKj 047,Hulu Langat,MPKj,,Global Access Property Development Sdn. Bhd. (Trans Loyal),,,547,,,Siap Dibina,100,,,,,lokasi/lot daripada masterlist LPHS; koordinat tidak disediakan,SRC-LPHS-RSKU-Q1-2025,2025-Q1,Masterlist LPHS Q1 2025 dibekalkan pengguna; project_name_not_provided_in_source,2025-Q1,LPHS baseline,47,"Di Atas Hakmilik HS(M) 25626 PT72439 Di Pekan Bangi Lama, Daerah Hulu Langat.",,
LPHS25-C-048,Rumah Selangorku,Puncak Saujana,Puncak Saujana,Hulu Langat,MPKj,Kajang,Trans Loyal Development Sdn. Bhd.,,,192,,,Siap Dibina,100,,,,,lokasi/lot daripada masterlist LPHS; koordinat tidak disediakan,SRC-LPHS-RSKU-Q1-2025,2025-Q1,Masterlist LPHS Q1 2025 dibekalkan pengguna; rekod diekstrak terus daripada jadual sumber,2025-Q1,LPHS baseline,48,"Di Atas Hakmilik Lot 2719 GRN25245 Dan Lot 2720 GRN27487 Di Mukim Kajang, Daerah Hulu Langat.",,
LPHS25-C-049,Rumah Selangorku,Puncak Saujana,Puncak Saujana,Hulu Langat,MPKj,Kajang,Trans Loyal Development Sdn. Bhd.,,,432,,,Siap Dibina,100,,,,,lokasi/lot daripada masterlist LPHS; koordinat tidak disediakan,SRC-LPHS-RSKU-Q1-2025,2025-Q1,Masterlist LPHS Q1 2025 dibekalkan pengguna; rekod diekstrak terus daripada jadual sumber,2025-Q1,LPHS baseline,49,"Di Atas Lot 43790 GRN 256062, Mukim Kajang, Daerah Hulu Langat.",,
LPHS25-C-050,Rumah Selangorku,Residensi Anggerik Wira,Residensi Anggerik Wira,Hulu Langat,MPKj,Hulu Langat,Wira Cheras Development Sdn. Bhd. (Lot 154),,,68,,,Siap Dibina,100,,,,,lokasi/lot daripada masterlist LPHS; koordinat tidak disediakan,SRC-LPHS-RSKU-Q1-2025,2025-Q1,Masterlist LPHS Q1 2025 dibekalkan pengguna; rekod diekstrak terus daripada jadual sumber,2025-Q1,LPHS baseline,50,"Hakmilik GM 1385, Lot 154, Mukim Hulu Langat, Daerah Hulu Langat.",,
LPHS25-C-051,Rumah Selangorku,Residensi Camelia,Residensi Camelia,Hulu Langat,MPKj,Cheras,Wira Cheras Development Sdn. Bhd. (Lot 1474) Residensi Camelia,,,74,,,Siap Dibina,100,,,,,lokasi/lot daripada masterlist LPHS; koordinat tidak disediakan,SRC-LPHS-RSKU-Q1-2025,2025-Q1,Masterlist LPHS Q1 2025 dibekalkan pengguna; rekod diekstrak terus daripada jadual sumber,2025-Q1,LPHS baseline,51,"Di Atas Hakmilik GM 1116 Lot 1474 Di Mukim Cheras, Daerah Hulu Langat.",,
LPHS25-C-052,Rumah Selangorku,Tiara South,Tiara South,Hulu Langat,MPKj,Semenyih,Kueen Lai Properties Sdn. Bhd.,,,106,,,Siap Dibina,100,,,,,lokasi/lot daripada masterlist LPHS; koordinat tidak disediakan,SRC-LPHS-RSKU-Q1-2025,2025-Q1,Masterlist LPHS Q1 2025 dibekalkan pengguna; rekod diekstrak terus daripada jadual sumber,2025-Q1,LPHS baseline,52,"Di Atas Hakmilik Lot 1927 GRN 44951, Mukim Semenyih Daerah Hulu Langat.",,
LPHS25-C-053,Rumah Selangorku,Residensi Selangorku Sri Tanjung,Residensi Selangorku Sri Tanjung,Hulu Langat,MPKj,,Permodalan Negeri Selangor Berhad (PNSB) (Fairview Development Sdn. Bhd.),,,40,,,Siap Dibina,100,,,,,lokasi/lot daripada masterlist LPHS; koordinat tidak disediakan,SRC-LPHS-RSKU-Q1-2025,2025-Q1,Masterlist LPHS Q1 2025 dibekalkan pengguna; rekod diekstrak terus daripada jadual sumber,2025-Q1,LPHS baseline,53,"Di Atas Hakmilik HS(M) 7876 PT 23723 Pekan Semenyih, Daerah Hulu Langat.",,
LPHS25-C-054,Rumah Selangorku,Residensi Zamrud,Residensi Zamrud,Hulu Langat,MPKj,Kajang,Cheras Hong Soon Development Sdn. Bhd.,,,361,,,Siap Dibina,100,,,,,lokasi/lot daripada masterlist LPHS; koordinat tidak disediakan,SRC-LPHS-RSKU-Q1-2025,2025-Q1,Masterlist LPHS Q1 2025 dibekalkan pengguna; rekod diekstrak terus daripada jadual sumber,2025-Q1,LPHS baseline,54,"Di Atas Lot 267 GRN 49783 Mukim Kajang, Daerah Hulu Langat.",,
LPHS25-C-055,Rumah Selangorku,Pangsapuri Seruni,Pangsapuri Seruni,Hulu Langat,MPKj,Kajang,Bayu Bakat Sdn. Bhd. ASA Management Services Sdn. Bhd. (Pangsapuri Seruni),,,207,,,Siap Dibina,100,,,,,lokasi/lot daripada masterlist LPHS; koordinat tidak disediakan,SRC-LPHS-RSKU-Q1-2025,2025-Q1,Masterlist LPHS Q1 2025 dibekalkan pengguna; rekod diekstrak terus daripada jadual sumber,2025-Q1,LPHS baseline,55,"Di Lot 1947, PM 136, Mukim Kajang, Daerah Hulu Langat.",,
LPHS25-C-056,Rumah Selangorku,Pangsapuri Baiduri Jaya,Pangsapuri Baiduri Jaya,Hulu Langat,MPKj,Semenyih,Segaman Sdn. Bhd. (Pangsapuri Baiduri Jaya),,,270,,,Siap Dibina,100,,,,,lokasi/lot daripada masterlist LPHS; koordinat tidak disediakan,SRC-LPHS-RSKU-Q1-2025,2025-Q1,Masterlist LPHS Q1 2025 dibekalkan pengguna; rekod diekstrak terus daripada jadual sumber,2025-Q1,LPHS baseline,56,"Ke Atas Hakmilik Lot 14880 (Dahulunya Sebahagian Lot 1984 Dan Lot 1988), Mukim Semenyih, Daerah Hulu Langat.",,
LPHS25-C-057,Rumah Selangorku,Pangsapuri Sena,Pangsapuri Sena,Hulu Langat,MPKj,Cheras,Garuda Wira Development Sdn. Bhd. SYF Development Sdn. Bhd. (Wira Cheras Development Sdn. Bhd.) Pangsapuri Sena,,,477,,,Siap Dibina,100,,,,,lokasi/lot daripada masterlist LPHS; koordinat tidak disediakan,SRC-LPHS-RSKU-Q1-2025,2025-Q1,Masterlist LPHS Q1 2025 dibekalkan pengguna; rekod diekstrak terus daripada jadual sumber,2025-Q1,LPHS baseline,57,"Di Atas Hakmilik GM 1118 Lot 1477, Mukim Cheras, Daerah Hulu Langat.",,
LPHS25-C-058,Rumah Selangorku,Residensi Suasana Harmoni,Residensi Suasana Harmoni,Hulu Langat,MPKj,,Exclusive Expansion Sdn. Bhd. (Rising Charm Sdn. Bhd.),,,188,,,Siap Dibina,100,,,,,lokasi/lot daripada masterlist LPHS; koordinat tidak disediakan,SRC-LPHS-RSKU-Q1-2025,2025-Q1,Masterlist LPHS Q1 2025 dibekalkan pengguna; rekod diekstrak terus daripada jadual sumber,2025-Q1,LPHS baseline,58,"Diatas Hakmilik Lot 41152 dan Lot 41153, Pekan Kampung Sungai Tangkas, Daerah Hulu Langat",,
LPHS25-C-059,Rumah Selangorku,D’Kayangan,D’Kayangan,Hulu Langat,MPKj,Semenyih,Setia Ecohill Sdn. Bhd. (D' Kayangan),,,600,,,Siap Dibina,100,,,,,lokasi/lot daripada masterlist LPHS; koordinat tidak disediakan,SRC-LPHS-RSKU-Q1-2025,2025-Q1,Masterlist LPHS Q1 2025 dibekalkan pengguna; rekod diekstrak terus daripada jadual sumber,2025-Q1,LPHS baseline,59,"Di Atas PT 39492, Setia Ecohill, Mukim Semenyih, Daerah Hulu Langat.",,
LPHS25-C-060,Rumah Selangorku,Garden Villa @ Taman Tasik Semenyih Permai,Garden Villa @ Taman Tasik Semenyih Permai,Hulu Langat,MPKj,Semenyih,HomeCity Asia Sdn. Bhd.,,,72,,,Siap Dibina,100,,,,,lokasi/lot daripada masterlist LPHS; koordinat tidak disediakan,SRC-LPHS-RSKU-Q1-2025,2025-Q1,Masterlist LPHS Q1 2025 dibekalkan pengguna; rekod diekstrak terus daripada jadual sumber,2025-Q1,LPHS baseline,60,"Di Atas Lot 1229, Mukim Semenyih, Daerah Hulu Langat.",,
LPHS25-C-061,Rumah Selangorku,Pangsapuri Twin Palms,Pangsapuri Twin Palms,Hulu Langat,MPKj,Cheras,Fabulous Range Sdn. Bhd. Pangsapuri Twin Palms,,,130,,,Siap Dibina,100,,,,,lokasi/lot daripada masterlist LPHS; koordinat tidak disediakan,SRC-LPHS-RSKU-Q1-2025,2025-Q1,Masterlist LPHS Q1 2025 dibekalkan pengguna; rekod diekstrak terus daripada jadual sumber,2025-Q1,LPHS baseline,61,"Hakmilik HS(D) 137411 PT 52074, Mukim Cheras Daerah Hulu Langat",,
LPHS25-C-062,Rumah Selangorku,Pangsapuri Gapura Bayu,Pangsapuri Gapura Bayu,Hulu Langat,MPKj,Kajang,Jade Homes Sdn. Bhd. (Gamuda Land Berhad),,,714,,,Siap Dibina,100,,,,,lokasi/lot daripada masterlist LPHS; koordinat tidak disediakan,SRC-LPHS-RSKU-Q1-2025,2025-Q1,Masterlist LPHS Q1 2025 dibekalkan pengguna; rekod diekstrak terus daripada jadual sumber,2025-Q1,LPHS baseline,62,"Di Atas Lot PT 71607, PT 71608 Dan PT 71609, Jade Hills, Mukim Kajang, Daerah Hulu Langat.",,
LPHS25-C-063,Rumah Selangorku,D’Kristal,D’Kristal,Hulu Langat,MPKj,Semenyih,Setia Ecohill Sdn. Bhd. (D' Kristal),,,670,,,Siap Dibina,100,,,,,lokasi/lot daripada masterlist LPHS; koordinat tidak disediakan,SRC-LPHS-RSKU-Q1-2025,2025-Q1,Masterlist LPHS Q1 2025 dibekalkan pengguna; rekod diekstrak terus daripada jadual sumber,2025-Q1,LPHS baseline,63,"Di Atas Sebahagian Lot PT33987 HS(D) 153425 Di Setia Ecohill, Mukim Semenyih, Daerah Hulu Langat. (Lot PT 39491)",,
LPHS25-C-064,Rumah Selangorku,Tiara East,Tiara East,Hulu Langat,MPKj,Semenyih,Kueen Lai Properties Sdn. Bhd.,,,90,,,Siap Dibina,100,,,,,lokasi/lot daripada masterlist LPHS; koordinat tidak disediakan,SRC-LPHS-RSKU-Q1-2025,2025-Q1,Masterlist LPHS Q1 2025 dibekalkan pengguna; rekod diekstrak terus daripada jadual sumber,2025-Q1,LPHS baseline,64,"Di Atas Lot 515, Mukim Semenyih, Daerah Hulu Langat.",,
LPHS25-C-065,Rumah Selangorku,Taman Sunville,Taman Sunville,Hulu Langat,MPKj,Cheras,TJ Land Sdn Bhd,,,92,,,Siap Dibina,100,,,,,lokasi/lot daripada masterlist LPHS; koordinat tidak disediakan,SRC-LPHS-RSKU-Q1-2025,2025-Q1,Masterlist LPHS Q1 2025 dibekalkan pengguna; rekod diekstrak terus daripada jadual sumber,2025-Q1,LPHS baseline,65,"Di Atas Lot 1024, Mukim Cheras, Daerah Hulu Langat.",,
LPHS25-C-066,Rumah Selangorku,Puncak Saujana – Bayu Residence,Puncak Saujana – Bayu Residence,Hulu Langat,MPKj,Kajang,TPPT Sdn Bhd,,,57,,,Siap Dibina,100,,,,,lokasi/lot daripada masterlist LPHS; koordinat tidak disediakan,SRC-LPHS-RSKU-Q1-2025,2025-Q1,Masterlist LPHS Q1 2025 dibekalkan pengguna; rekod diekstrak terus daripada jadual sumber,2025-Q1,LPHS baseline,66,"Di Atas Lot 43783, Mukim Kajang, Daerah Hulu Langat.",,
LPHS25-C-067,Rumah Selangorku,D’Prestij 2,D’Prestij 2,Hulu Langat,MPKj,Semenyih,Serambi Utama Sdn Bhd,,,16,,,Siap Dibina,100,,,,,lokasi/lot daripada masterlist LPHS; koordinat tidak disediakan,SRC-LPHS-RSKU-Q1-2025,2025-Q1,Masterlist LPHS Q1 2025 dibekalkan pengguna; rekod diekstrak terus daripada jadual sumber,2025-Q1,LPHS baseline,67,"Di Atas Lot 13217 GM 1537, Bandar Batu 18 Semenyih, Mukim Semenyih, Daerah Hulu Langat.",,
LPHS25-C-068,Rumah Selangorku,Permata Residence,Permata Residence,Hulu Langat,MPKj,Cheras,Luxhome Property Sdn. Bhd. Permata Residence,,,144,,,Siap Dibina,100,,,,,lokasi/lot daripada masterlist LPHS; koordinat tidak disediakan,SRC-LPHS-RSKU-Q1-2025,2025-Q1,Masterlist LPHS Q1 2025 dibekalkan pengguna; rekod diekstrak terus daripada jadual sumber,2025-Q1,LPHS baseline,68,"Ke Atas Hakmilik HSM 18911 PT 41867, HSM 18918 PT 41876, HSM 18919 PT 41877, HSM 18922 PT 41880, HSM 18912 PT 41870, HSM 18920 PT 41878, HSM 18921 PT 41879 dan HSM 18923 PT 41881, Mukim Cheras, Daerah Hulu Langat.",,
LPHS25-C-069,Rumah Selangorku,Villa Kesuma,Villa Kesuma,Hulu Langat,MPKj,Beranang,Agenda Istimewa Sdn. Bhd. Villa Kesuma,,,760,,,Siap Dibina,100,,,,,lokasi/lot daripada masterlist LPHS; koordinat tidak disediakan,SRC-LPHS-RSKU-Q1-2025,2025-Q1,Masterlist LPHS Q1 2025 dibekalkan pengguna; rekod diekstrak terus daripada jadual sumber,2025-Q1,LPHS baseline,69,"Hakmilik GRN 236131, Lot 11397, Mukim Beranang, Daerah Hulu Langat.",,
LPHS25-C-070,Rumah Selangorku,Pangsapuri Tanming Mutiara,Pangsapuri Tanming Mutiara,Hulu Langat,MPKj,Cheras,Tanming Raya Sdn. Bhd. Pangsapuri Tanming Mutiara,,,173,,,Siap Dibina,100,,,,,lokasi/lot daripada masterlist LPHS; koordinat tidak disediakan,SRC-LPHS-RSKU-Q1-2025,2025-Q1,Masterlist LPHS Q1 2025 dibekalkan pengguna; rekod diekstrak terus daripada jadual sumber,2025-Q1,LPHS baseline,70,"PT 46823 dan PT 46824 (Tapak Baru), Mukim Cheras, Daerah Hulu Langat. (PT 59753 – Master Title)",,
LPHS25-C-071,Rumah Selangorku,Simfoni Apartment,Simfoni Apartment,Hulu Langat,MPKj,Beranang,Eco Majestic Sdn. Bhd. (Eco World Dev. Berhad) Plot 1,,,870,,,Siap Dibina,100,,,,,lokasi/lot daripada masterlist LPHS; koordinat tidak disediakan,SRC-LPHS-RSKU-Q1-2025,2025-Q1,Masterlist LPHS Q1 2025 dibekalkan pengguna; rekod diekstrak terus daripada jadual sumber,2025-Q1,LPHS baseline,71,"Di Atas Lot PT15780, PT15781, PT15782, PT15783, PT15784 & PT15785, Eco Majestic, Mukim Beranang, Daerah Hulu Langat, Selangor Darul Ehsan.",,
LPHS25-C-072,Rumah Selangorku,S1 Townhouse,S1 Townhouse,Hulu Langat,MPKj,Beranang,Seri Nova Development Sdn Bhd.,,,24,,,Siap Dibina,100,,,,,lokasi/lot daripada masterlist LPHS; koordinat tidak disediakan,SRC-LPHS-RSKU-Q1-2025,2025-Q1,Masterlist LPHS Q1 2025 dibekalkan pengguna; rekod diekstrak terus daripada jadual sumber,2025-Q1,LPHS baseline,72,"GM 1889 Lot 2351 di Rinching, Pelangi Semenyih 2, Mukim Beranang, Daerah Hulu Langat.",,
LPHS25-C-073,Rumah Selangorku,Pangsapuri Begonia,Pangsapuri Begonia,Hulu Langat,MPKj,Kajang,Prestige Improvement Sdn. Bhd.,,,204,,,Siap Dibina,100,,,,,lokasi/lot daripada masterlist LPHS; koordinat tidak disediakan,SRC-LPHS-RSKU-Q1-2025,2025-Q1,Masterlist LPHS Q1 2025 dibekalkan pengguna; rekod diekstrak terus daripada jadual sumber,2025-Q1,LPHS baseline,73,"Di Atas Lot 98212, Seksyen 9, Mukim Kajang, Daerah Hulu Langat.",,
LPHS25-C-074,Rumah Selangorku,Taman Awani Bangi,Taman Awani Bangi,Hulu Langat,MPKj,,Warga Edaran Sdn. Bhd.,,,30,,,Siap Dibina,100,,,,,lokasi/lot daripada masterlist LPHS; koordinat tidak disediakan,SRC-LPHS-RSKU-Q1-2025,2025-Q1,Masterlist LPHS Q1 2025 dibekalkan pengguna; rekod diekstrak terus daripada jadual sumber,2025-Q1,LPHS baseline,74,"Di Hakmilik HSD 173782 PT 80622, HSD 173783 PT 80623, HSD 173784 PT 80624, HSD 173785 PT 80625, HSD 173786 PT 80626, HSD 173787, PT 80627, HSD 173788 PT 80628, HSD 173789 PT 80629, HSD 173790 PT 80630, HSD 173791 PT 80631 dan HSD 173792 PT 80632 seluas (0.346 hektar) ( 0.855 ekar) Pekan Bangi Lama, Daerah Hulu Langat",,
LPHS25-C-075,Rumah Selangorku,Adelia 1,Adelia 1,Hulu Langat,MPKj,Kajang,Sutera Maya Resources Sdn. Bhd. / Trans Loyal Development Sdn. Bhd.,,,492,,,Siap Dibina,100,,,,,lokasi/lot daripada masterlist LPHS; koordinat tidak disediakan,SRC-LPHS-RSKU-Q1-2025,2025-Q1,Masterlist LPHS Q1 2025 dibekalkan pengguna; rekod diekstrak terus daripada jadual sumber,2025-Q1,LPHS baseline,75,"Di Atas Lot 44805 (Dahulunya PT 69786), Mukim Kajang, Daerah Hulu Langat",,
LPHS25-C-076,Rumah Selangorku,Residensi Kesuma 1,Residensi Kesuma 1,Hulu Langat,MPKj,Beranang,LGK Land Sdn. Bhd.,,,71,,,Siap Dibina,100,,,,,lokasi/lot daripada masterlist LPHS; koordinat tidak disediakan,SRC-LPHS-RSKU-Q1-2025,2025-Q1,Masterlist LPHS Q1 2025 dibekalkan pengguna; rekod diekstrak terus daripada jadual sumber,2025-Q1,LPHS baseline,76,"Di Atas Hakmilik HSD 171887 PT 15082, Mukim Beranang, Daerah Hulu Langat",,
LPHS25-C-077,Rumah Selangorku,Pangsapuri Sekata,Pangsapuri Sekata,Sepang,MPSp,Dengkil,Mainstay Development Sdn. Bhd. (Sekatarakyat) Pangsapuri Sekata,,,47,,,Siap Dibina,100,,,,,lokasi/lot daripada masterlist LPHS; koordinat tidak disediakan,SRC-LPHS-RSKU-Q1-2025,2025-Q1,Masterlist LPHS Q1 2025 dibekalkan pengguna; rekod diekstrak terus daripada jadual sumber,2025-Q1,LPHS baseline,77,"Ke Atas Hakmilik Geran 310163 Lot 3514, Sungai Merab, Di Mukim Dengkil, Daerah Sepang.",,
LPHS25-C-078,Rumah Selangorku,RSKU Seri Suria,RSKU Seri Suria,Sepang,MPSp,,Jati Menawan Sdn. Bhd. (Hectare Heights Dev. Sdn. Bhd.),,,257,,,Siap Dibina,100,,,,,lokasi/lot daripada masterlist LPHS; koordinat tidak disediakan,SRC-LPHS-RSKU-Q1-2025,2025-Q1,Masterlist LPHS Q1 2025 dibekalkan pengguna; rekod diekstrak terus daripada jadual sumber,2025-Q1,LPHS baseline,78,"Ke Atas Hakmilik PN 77543 Lot 19617 dan PN 77545 Lot 19619 Di Pekan Baru Salak Tinggi, Daerah Sepang.",,
LPHS25-C-079,Rumah Selangorku,Taman Topaz,Taman Topaz,Sepang,MPSp,Dengkil,CKF Holdings (Perangsang Tin Consolidated Sdn. Bhd.) Puncak Wahyu Sdn. Bhd.,,,160,,,Siap Dibina,100,,,,,lokasi/lot daripada masterlist LPHS; koordinat tidak disediakan,SRC-LPHS-RSKU-Q1-2025,2025-Q1,Masterlist LPHS Q1 2025 dibekalkan pengguna; rekod diekstrak terus daripada jadual sumber,2025-Q1,LPHS baseline,79,"Di Atas Hakmilik GRN 313480 Lot 11483 dan GRN 22941 Lot 11484 Taman Topaz, Mukim Dengkil, Daerah Sepang.",,
LPHS25-C-080,Rumah Selangorku,Pangsapuri Angsana Putra,Pangsapuri Angsana Putra,Sepang,MPSp,Dengkil,Lambang Aset Sdn. Bhd. (Permatanah Sdn. Bhd.),,,224,,,Siap Dibina,100,,,,,lokasi/lot daripada masterlist LPHS; koordinat tidak disediakan,SRC-LPHS-RSKU-Q1-2025,2025-Q1,Masterlist LPHS Q1 2025 dibekalkan pengguna; rekod diekstrak terus daripada jadual sumber,2025-Q1,LPHS baseline,80,"Di Atas Hakmilik PN 57892 Lot 42080, PN 57893 Lot 42081 dan PN 57891 Lot 42078 Di Mukim Dengkil, Daerah Sepang.",,
LPHS25-C-081,Rumah Selangorku,Pangsapuri Alpinia,Pangsapuri Alpinia,Sepang,MPSp,Dengkil,Hap Seng Land Dev. (Puchong) Sdn. Bhd.,,,472,,,Siap Dibina,100,,,,,lokasi/lot daripada masterlist LPHS; koordinat tidak disediakan,SRC-LPHS-RSKU-Q1-2025,2025-Q1,Masterlist LPHS Q1 2025 dibekalkan pengguna; rekod diekstrak terus daripada jadual sumber,2025-Q1,LPHS baseline,81,"Hakmilik PN 98723 Lot 105048 Di Taman D’ Alpinia, Mukim Dengkil, Daerah Sepang.",,
LPHS25-C-082,Rumah Selangorku,PRIMA @ Selangorku Lakefront,PRIMA @ Selangorku Lakefront,Sepang,MPSp,Dengkil,Lakefront Residence Sdn. Bhd. (MCT),,,1932,,,Siap Dibina,100,,,,,lokasi/lot daripada masterlist LPHS; koordinat tidak disediakan,SRC-LPHS-RSKU-Q1-2025,2025-Q1,Masterlist LPHS Q1 2025 dibekalkan pengguna; rekod diekstrak terus daripada jadual sumber,2025-Q1,LPHS baseline,82,"Di Projek One Residence @ Lakefront Cyberjaya, Di Atas PT 41459 dan PT 41460, Cyberjaya, Mukim Dengkil, Daerah Sepang.",,
LPHS25-C-083,Rumah Selangorku,Taman Emas Selangorku Pelangi B,Taman Emas Selangorku Pelangi B,Sepang,MPSp,,Kemajuan Langat Sdn. Bhd.,,,40,,,Siap Dibina,100,,,,,lokasi/lot daripada masterlist LPHS; koordinat tidak disediakan,SRC-LPHS-RSKU-Q1-2025,2025-Q1,Masterlist LPHS Q1 2025 dibekalkan pengguna; rekod diekstrak terus daripada jadual sumber,2025-Q1,LPHS baseline,83,Hakmilik PN 81793 Lot 22168 Pekan Dengkil Daerah Sepang.,,
LPHS25-C-084,Rumah Selangorku,Pangsapuri Dahlia Impiana,Pangsapuri Dahlia Impiana,Sepang,MPSp,,Maxilux Properties Sdn. Bhd. Dahlia Impiana,,,300,,,Siap Dibina,100,,,,,lokasi/lot daripada masterlist LPHS; koordinat tidak disediakan,SRC-LPHS-RSKU-Q1-2025,2025-Q1,Masterlist LPHS Q1 2025 dibekalkan pengguna; rekod diekstrak terus daripada jadual sumber,2025-Q1,LPHS baseline,84,"Hakmilik HS(D) 6892 PT 9329 Di Bandar Baru Salak Tinggi, Daerah Sepang.",,
LPHS25-C-085,Rumah Selangorku,Pangsapuri Seri Warisan,Pangsapuri Seri Warisan,Sepang,MPSp,Dengkil,Gema Padu Sdn Bhd (Mitrajaya) Pangsapuri Seri Warisan,,,338,,,Siap Dibina,100,,,,,lokasi/lot daripada masterlist LPHS; koordinat tidak disediakan,SRC-LPHS-RSKU-Q1-2025,2025-Q1,Masterlist LPHS Q1 2025 dibekalkan pengguna; rekod diekstrak terus daripada jadual sumber,2025-Q1,LPHS baseline,85,Hakmilik HSD 33057 PT 46314 dan HSD 33058 PT 46315 Mukim Dengkil Daerah Sepang.,,
LPHS25-C-086,Rumah Selangorku,Residensi Idaman Selangorku,Residensi Idaman Selangorku,Sepang,MPSp,Dengkil,Perbadanan Kemajuan Negeri Selangor (PKNS),,,864,,,Siap Dibina,100,,,,,lokasi/lot daripada masterlist LPHS; koordinat tidak disediakan,SRC-LPHS-RSKU-Q1-2025,2025-Q1,Masterlist LPHS Q1 2025 dibekalkan pengguna; rekod diekstrak terus daripada jadual sumber,2025-Q1,LPHS baseline,86,"Di Atas PT 47501, PT 56945 Hingga PT 56961 Dan Sebahagian Tanah Kerajaan, Selangor Cyber Valley, Bukit Raja, Mukim Dengkil, Daerah Sepang.",,
LPHS25-C-087,Rumah Selangorku,Masreca 19,Masreca 19,Sepang,MPSp,Dengkil,Sterling Prima Sdn. Bhd.,,,960,,,Siap Dibina,100,,,,,lokasi/lot daripada masterlist LPHS; koordinat tidak disediakan,SRC-LPHS-RSKU-Q1-2025,2025-Q1,Masterlist LPHS Q1 2025 dibekalkan pengguna; rekod diekstrak terus daripada jadual sumber,2025-Q1,LPHS baseline,87,"Di Blok 19, Cyber 10, Cyberjaya, Mukim Dengkil, Daerah Sepang.",,
LPHS25-C-088,Rumah Selangorku,,Projek Perancangan MPSp 088,Sepang,MPSp,,Sim Chong Yong dan Yap Hong (Trafmate Sdn Bhd),,,15,,,Siap Dibina,100,,,,,lokasi/lot daripada masterlist LPHS; koordinat tidak disediakan,SRC-LPHS-RSKU-Q1-2025,2025-Q1,Masterlist LPHS Q1 2025 dibekalkan pengguna; project_name_not_provided_in_source,2025-Q1,LPHS baseline,88,"Hakmilik Geran 52258 Lot 2194, Pekan Sungai Pelek, Daerah Sepang.",,
LPHS25-C-089,Rumah Selangorku,Pangsapuri Jenderam Indah,Pangsapuri Jenderam Indah,Sepang,MPSp,Dengkil,Wandeerfull Property Dev Sdn Bhd,,,198,,,Siap Dibina,100,,,,,lokasi/lot daripada masterlist LPHS; koordinat tidak disediakan,SRC-LPHS-RSKU-Q1-2025,2025-Q1,Masterlist LPHS Q1 2025 dibekalkan pengguna; rekod diekstrak terus daripada jadual sumber,2025-Q1,LPHS baseline,89,"Hakmilik PM 4851 Lot 786, PM 4852 Lot 787, Mukim Dengkil, Daerah Sepang.",,
LPHS25-C-090,Rumah Selangorku,Apartment Bestari,Apartment Bestari,Sepang,MPSp,Labu,Salak Bestari Sdn. Bhd. (Oib Properties (CV) Sdn. Bhd.),,,65,,,Siap Dibina,100,,,,,lokasi/lot daripada masterlist LPHS; koordinat tidak disediakan,SRC-LPHS-RSKU-Q1-2025,2025-Q1,Masterlist LPHS Q1 2025 dibekalkan pengguna; rekod diekstrak terus daripada jadual sumber,2025-Q1,LPHS baseline,90,"Di Atas Lot 6471 (H.S.M) 2054, Lot lama PT 1670, Mukim Labu, Daerah Sepang.",,
LPHS25-C-091,Rumah Selangorku,Taman Platinum,Taman Platinum,Sepang,MPSp,Dengkil,WD Land Sdn. Bhd.,,,96,,,Siap Dibina,100,,,,,lokasi/lot daripada masterlist LPHS; koordinat tidak disediakan,SRC-LPHS-RSKU-Q1-2025,2025-Q1,Masterlist LPHS Q1 2025 dibekalkan pengguna; rekod diekstrak terus daripada jadual sumber,2025-Q1,LPHS baseline,91,"Di Atas Lot 4693, Lot 4694, Lot 4695 & Lot 4696 Jalan Banting - Dengkil, Mukim Dengkil, Daerah Sepang",,
